sequence,source_frame,gt_displacement_px,gt_displacement_norm,gt_linear_scale_ratio,gt_scale_change_factor,gt_width_ratio,gt_height_ratio
humans_shirts_room_occ_1_B_1,28,4.5,0.022647691562954028,1.0041580220928046,1.0041580220928046,1.0083333333333333,1.0
humans_shirts_room_occ_1_B_1,29,4.5,0.022553911898998823,1.0041237288352056,1.0041237288352056,1.0082644628099173,1.0
humans_shirts_room_occ_1_B_1,30,4.5,0.02246128763948404,1.012220412723645,1.012220412723645,1.0245901639344261,1.0
humans_shirts_room_occ_1_B_1,31,4.527692569068709,0.022326671116874863,1.0055166979156707,1.0055166979156707,1.008,1.0030395136778116
humans_shirts_room_occ_1_B_1,32,4.5,0.022068370737618737,1.0039604115384768,1.0039604115384768,1.007936507936508,1.0
humans_shirts_room_occ_1_B_1,33,4.0,0.019538947272322988,1.0078432574046734,1.0078432574046734,1.015748031496063,1.0
humans_shirts_room_occ_1_B_1,34,4.5,0.021810252258836448,1.0038684863987395,1.0038684863987395,1.0077519379844961,1.0
humans_shirts_room_occ_1_B_1,35,4.0,0.019312181983410705,1.0076629473115577,1.0076629473115577,1.0153846153846153,1.0
humans_shirts_room_occ_1_B_1,36,4.5,0.021560984046602588,1.0037807318213263,1.0037807318213263,1.0075757575757576,1.0
humans_shirts_room_occ_1_B_1,37,2.0,0.00954656656825879,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,38,2.0,0.00954656656825879,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,39,1.118033988749895,0.005336692949588385,1.0015140054089622,1.0015140054089622,1.0,1.003030303030303
humans_shirts_room_occ_1_B_1,40,2.0,0.009532134864514956,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,41,2.0,0.009532134864514956,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,42,1.5,0.007149101148386216,0.9962335082737976,1.0037807318213263,0.9924812030075187,1.0
humans_shirts_room_occ_1_B_1,43,2.0615528128088303,0.009862647300462607,1.0015094348213869,1.0015094348213869,1.0,1.0030211480362539
humans_shirts_room_occ_1_B_1,44,1.5,0.007165314407518907,1.0037807318213263,1.0037807318213263,1.0075757575757576,1.0
humans_shirts_room_occ_1_B_1,45,1.5,0.0071383263100873486,0.9962335082737976,1.0037807318213263,0.9924812030075187,1.0
humans_shirts_room_occ_1_B_1,46,2.0,0.009553752543358543,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,47,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,48,0.5,0.0023884381358396357,1.0037807318213263,1.0037807318213263,1.0075757575757576,1.0
humans_shirts_room_occ_1_B_1,49,0.5,0.0023794421033624495,0.9962335082737976,1.0037807318213263,0.9924812030075187,1.0
humans_shirts_room_occ_1_B_1,50,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,51,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,52,0.5,0.0023884381358396357,1.0037807318213263,1.0037807318213263,1.0075757575757576,1.0
humans_shirts_room_occ_1_B_1,53,0.5,0.0023794421033624495,0.9962335082737976,1.0037807318213263,0.9924812030075187,1.0
humans_shirts_room_occ_1_B_1,54,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,55,0.5,0.0023884381358396357,1.0037807318213263,1.0037807318213263,1.0075757575757576,1.0
humans_shirts_room_occ_1_B_1,56,0.5,0.0023794421033624495,0.99849284013819,1.0015094348213869,1.0,0.9969879518072289
humans_shirts_room_occ_1_B_1,57,0.5,0.002383033716128739,0.9962335082737976,1.0037807318213263,0.9924812030075187,1.0
humans_shirts_room_occ_1_B_1,58,0.5,0.0023920433275306002,1.0037807318213263,1.0037807318213263,1.0075757575757576,1.0
humans_shirts_room_occ_1_B_1,59,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,60,0.5,0.002383033716128739,0.9962335082737976,1.0037807318213263,0.9924812030075187,1.0
humans_shirts_room_occ_1_B_1,61,0.5,0.0023920433275306002,1.0037807318213263,1.0037807318213263,1.0075757575757576,1.0
humans_shirts_room_occ_1_B_1,62,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,63,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,64,1.0,0.004766067432257478,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,65,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,66,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,67,0.5,0.002383033716128739,1.0037523583994616,1.0037523583994616,1.0075187969924813,1.0
humans_shirts_room_occ_1_B_1,68,0.5,0.0023741251476894335,0.9962616691576746,1.0037523583994616,0.9925373134328358,1.0
humans_shirts_room_occ_1_B_1,69,0.5,0.002383033716128739,0.9984882833382404,1.0015140054089624,1.0,0.9969788519637462
humans_shirts_room_occ_1_B_1,70,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,71,0.5,0.0023866416420646975,1.0037523583994616,1.0037523583994616,1.0075187969924813,1.0
humans_shirts_room_occ_1_B_1,72,0.5,0.0023777195860045885,0.9962616691576746,1.0037523583994616,0.9925373134328358,1.0
humans_shirts_room_occ_1_B_1,73,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,74,0.5,0.0023866416420646975,1.0037523583994616,1.0037523583994616,1.0075187969924813,1.0
humans_shirts_room_occ_1_B_1,75,0.5,0.0023777195860045885,0.9962616691576746,1.0037523583994616,0.9925373134328358,1.0
humans_shirts_room_occ_1_B_1,76,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,77,0.5,0.0023866416420646975,0.9962335082737976,1.0037807318213263,0.9924812030075187,1.0
humans_shirts_room_occ_1_B_1,78,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,79,0.5,0.002395664894066954,0.9962049198956219,1.003809537604749,0.9924242424242424,1.0
humans_shirts_room_occ_1_B_1,80,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,81,1.0,0.004809582539138557,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,82,0.5,0.0024047912695692787,1.0015140054089622,1.0015140054089622,1.0,1.003030303030303
humans_shirts_room_occ_1_B_1,83,0.5,0.0024011559065390165,0.9961758942143403,1.0038387857082967,0.9923664122137404,1.0
humans_shirts_room_occ_1_B_1,84,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,85,0.5,0.002410373429516431,0.9961464211187492,1.0038684863987395,0.9923076923076923,1.0
humans_shirts_room_occ_1_B_1,86,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,87,0.5,0.002419697926344398,0.9961164901835046,1.0038986502630631,0.9922480620155039,1.0
humans_shirts_room_occ_1_B_1,88,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,89,0.5,0.002429131482301474,0.9960860906568267,1.0039292882210538,0.9921875,1.0
humans_shirts_room_occ_1_B_1,90,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,91,0.5,0.0024386762400222723,0.9960552114476228,1.0039604115384768,0.9921259842519685,1.0
humans_shirts_room_occ_1_B_1,92,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,93,0.5,0.0024483344015418657,0.9960238411119947,1.0039920318408906,0.9920634920634921,1.0
humans_shirts_room_occ_1_B_1,94,1.118033988749895,0.005496497099293128,0.9934650520615578,1.006577934397271,0.984,1.0030211480362539
humans_shirts_room_occ_1_B_1,95,1.5,0.007422832515333386,0.9959266633137136,1.0040899966195636,0.991869918699187,1.0
humans_shirts_room_occ_1_B_1,96,1.0,0.004968794583485791,0.9917694073609294,1.0082988974836116,0.9836065573770492,1.0
humans_shirts_room_occ_1_B_1,97,1.0,0.005010030100351264,0.991631652042901,1.0084389681792216,0.9833333333333333,1.0
humans_shirts_room_occ_1_B_1,98,0.5,0.0025261547924725356,0.9957536963169223,1.0042644116700583,0.9915254237288136,1.0
humans_shirts_room_occ_1_B_1,99,1.0,0.005073854712899859,0.9914161502144208,1.0086581702181499,0.9829059829059829,1.0
humans_shirts_room_occ_1_B_1,100,1.5,0.00767667751599946,0.9956426807977282,1.0043763885240242,0.991304347826087,1.0
humans_shirts_room_occ_1_B_1,101,1.0,0.0051401824262554095,0.9911892555667041,1.008889063701824,0.9824561403508771,1.0
humans_shirts_room_occ_1_B_1,102,1.118033988749895,0.005797983209213368,1.0073685065999933,1.0073685065999933,1.0178571428571428,0.9969879518072289
humans_shirts_room_occ_1_B_1,103,1.0,0.005147941196597881,1.0056816386821232,1.0056816386821232,1.0175438596491229,0.9939577039274925
humans_shirts_room_occ_1_B_1,104,1.4142135623730951,0.007239157978531079,1.005513570837433,1.005513570837433,1.0172413793103448,0.993920972644377
humans_shirts_room_occ_1_B_1,105,0.5,0.0025453946347222495,1.0038024426167989,1.0038024426167989,1.0169491525423728,0.9908256880733946
humans_shirts_room_occ_1_B_1,106,0.5,0.0025357525810424356,0.9958246164193104,1.0041928905068676,0.9916666666666667,1.0
humans_shirts_room_occ_1_B_1,107,0.7071067811865476,0.0036011317975120248,1.0026420125303972,1.0026420125303972,1.0084033613445378,0.9969135802469136
humans_shirts_room_occ_1_B_1,108,0.5,0.0025396748611609316,1.001546791334383,1.001546791334383,1.0,1.0030959752321982
humans_shirts_room_occ_1_B_1,109,0.7071067811865476,0.0035860956909327937,1.0026071979671989,1.0026071979671989,1.0083333333333333,0.9969135802469136
humans_shirts_room_occ_1_B_1,110,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,111,0.5,0.0025291585639757148,0.9984508123927798,1.0015515913132542,1.0,0.9969040247678018
humans_shirts_room_occ_1_B_1,112,0.5,0.002533082784433422,1.0041237288352056,1.0041237288352056,1.0082644628099173,1.0
humans_shirts_room_occ_1_B_1,113,0.5,0.0025226799364375403,0.9984459975070701,1.0015564211753165,1.0,0.9968944099378882
humans_shirts_room_occ_1_B_1,114,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,115,0.7071067811865476,0.003573160880552485,1.0025247735375975,1.0025247735375975,1.0081967213114753,0.9968847352024922
humans_shirts_room_occ_1_B_1,116,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,117,0.5,0.0025202432454547244,0.9984362773857929,1.0015661716722688,1.0,0.996875
humans_shirts_room_occ_1_B_1,118,1.118033988749895,0.005644261275668709,1.0015661716722688,1.0015661716722688,1.0,1.0031347962382444
humans_shirts_room_occ_1_B_1,119,1.118033988749895,0.005635435216671452,0.9933851339688167,1.0066589138542423,0.983739837398374,1.003125
humans_shirts_room_occ_1_B_1,120,1.118033988749895,0.005672961094310431,0.9989567432101223,1.001044346311258,0.9917355371900827,1.0062305295950156
humans_shirts_room_occ_1_B_1,121,1.5811388300841898,0.008031157077540445,0.9973649493065531,1.0026420125303972,0.9916666666666667,1.0030959752321982
humans_shirts_room_occ_1_B_1,122,1.118033988749895,0.005693889317297138,0.9930900384472289,1.006958041350989,0.9831932773109243,1.0030864197530864
humans_shirts_room_occ_1_B_1,123,1.118033988749895,0.005733507634614846,1.0015372799236797,1.0015372799236797,1.0,1.003076923076923
humans_shirts_room_occ_1_B_1,124,1.118033988749895,0.005724707157233086,0.9929355628303892,1.007114698510217,0.9829059829059829,1.0030674846625767
humans_shirts_room_occ_1_B_1,125,1.118033988749895,0.00576543672271608,0.9927807488115103,1.007271747762164,0.9826086956521739,1.003058103975535
humans_shirts_room_occ_1_B_1,126,1.118033988749895,0.005807361524302389,1.0015232301288897,1.0015232301288897,1.0,1.0030487804878048
humans_shirts_room_occ_1_B_1,127,2.0615528128088303,0.01069195923613028,1.0103427267142182,1.0103427267142182,1.0176991150442478,1.0030395136778116
humans_shirts_room_occ_1_B_1,128,1.0,0.005133270023393454,1.0086581702181499,1.0086581702181499,1.017391304347826,1.0
humans_shirts_room_occ_1_B_1,129,1.5,0.007633810206905741,1.0127393670836666,1.0127393670836666,1.0256410256410255,1.0
humans_shirts_room_occ_1_B_1,130,2.0,0.01005037815259212,1.0082988974836116,1.0082988974836116,1.0166666666666666,1.0
humans_shirts_room_occ_1_B_1,131,1.8027756377319946,0.008984725128979652,1.012220412723645,1.012220412723645,1.0245901639344261,1.0
humans_shirts_room_occ_1_B_1,132,1.5,0.007385489458759964,1.0119288512538813,1.0119288512538813,1.024,1.0
humans_shirts_room_occ_1_B_1,133,0.5,0.0024328092005047592,0.9960860906568267,1.0039292882210538,0.9921875,1.0
humans_shirts_room_occ_1_B_1,134,0.7071067811865476,0.0034540305283764956,0.9975632444253796,1.0024427078566072,0.9921259842519685,1.003030303030303
humans_shirts_room_occ_1_B_1,135,0.5,0.0024483344015418657,0.9960238411119947,1.0039920318408906,0.9920634920634921,1.0
humans_shirts_room_occ_1_B_1,136,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,137,0.5,0.002458108230429969,0.9959919678390986,1.0040241611281235,0.992,1.0
humans_shirts_room_occ_1_B_1,138,0.5,0.002468000054019586,0.9959595794363182,1.0040568117894588,0.9919354838709677,1.0
humans_shirts_room_occ_1_B_1,139,8.558621384311845,0.04241673753621525,0.9735277319799629,1.0271921047037846,0.959349593495935,0.9879154078549849
humans_shirts_room_occ_1_B_1,140,5.024937810560445,0.025580899485627046,1.009979746722022,1.009979746722022,1.0169491525423728,1.003058103975535
humans_shirts_room_occ_1_B_1,141,5.5,0.02772267570000197,1.0124228365658292,1.0124228365658292,1.025,1.0
humans_shirts_room_occ_1_B_1,142,5.024937810560445,0.025017344766445467,1.0096328623593327,1.0096328623593327,1.016260162601626,1.0030487804878048
humans_shirts_room_occ_1_B_1,143,5.024937810560445,0.024778655389627847,1.009498957848227,1.009498957848227,1.016,1.0030395136778116
humans_shirts_room_occ_1_B_1,144,5.5,0.02686605249944411,1.0117420853380048,1.0117420853380048,1.0236220472440944,1.0
humans_shirts_room_occ_1_B_1,145,4.527692569068709,0.02185990571469781,1.0130040257457797,1.0130040257457797,1.023076923076923,1.003030303030303
humans_shirts_room_occ_1_B_1,146,3.0,0.014298202296772432,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,147,3.0,0.014298202296772432,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,148,2.5,0.011915168580643695,0.9962335082737976,1.0037807318213263,0.9924812030075187,1.0
humans_shirts_room_occ_1_B_1,149,3.0413812651491097,0.014550231523553007,0.9984882833382404,1.0015140054089624,1.0,0.9969788519637462
humans_shirts_room_occ_1_B_1,150,3.0,0.014373989364401724,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,151,2.5495097567963922,0.01221554204287659,0.9946943732800935,1.0053339265430956,0.9924242424242424,0.996969696969697
humans_shirts_room_occ_1_B_1,152,0.5,0.0024084431946337797,0.9961758942143403,1.0038387857082967,0.9923664122137404,1.0
humans_shirts_room_occ_1_B_1,153,0.5,0.0024176886919485847,0.9961464211187492,1.0038684863987395,0.9923076923076923,1.0
humans_shirts_room_occ_1_B_1,154,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,155,0.5,0.002427041487769774,0.9961164901835046,1.0038986502630631,0.9922480620155039,1.0
humans_shirts_room_occ_1_B_1,156,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,157,0.5,0.0024365036737045327,0.9960860906568267,1.0039292882210538,0.9921875,1.0
humans_shirts_room_occ_1_B_1,158,0.5,0.002446077398890174,0.9960552114476228,1.0039604115384768,0.9921259842519685,1.0
humans_shirts_room_occ_1_B_1,159,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,160,0.5,0.0024557648720447463,0.9960238411119947,1.0039920318408906,0.9920634920634921,1.0
humans_shirts_room_occ_1_B_1,161,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,162,0.5,0.0024655683636076895,0.9959919678390986,1.0040241611281235,0.992,1.0
humans_shirts_room_occ_1_B_1,163,0.5,0.002475490207975251,0.9959595794363182,1.0040568117894588,0.9919354838709677,1.0
humans_shirts_room_occ_1_B_1,164,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,165,0.5,0.002485532805835655,0.9959266633137136,1.0040899966195636,0.991869918699187,1.0
humans_shirts_room_occ_1_B_1,166,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,167,0.5,0.0024956986266093375,0.9958932064677039,1.0041237288352056,0.9918032786885246,1.0
humans_shirts_room_occ_1_B_1,168,0.5,0.002505990210999869,0.9958591954639384,1.0041580220928046,0.9917355371900827,1.0
humans_shirts_room_occ_1_B_1,169,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,170,0.5,0.002516410173661559,0.9958246164193104,1.0041928905068676,0.9916666666666667,1.0
humans_shirts_room_occ_1_B_1,171,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,172,0.0,0.0,0.9915610305527968,1.0085107917588274,0.9831932773109243,1.0
humans_shirts_room_occ_1_B_1,173,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,174,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,175,1.118033988749895,0.005698546896249594,1.0015186037602155,1.0015186037602155,1.0,1.0030395136778116
humans_shirts_room_occ_1_B_1,176,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,177,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,178,0.5,0.002544603402301914,0.9957173250742358,1.0043010951179794,0.9914529914529915,1.0
humans_shirts_room_occ_1_B_1,179,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,180,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,181,1.118033988749895,0.005714379011031181,1.0015140054089622,1.0015140054089622,1.0,1.003030303030303
humans_shirts_room_occ_1_B_1,182,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,183,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,184,0.5,0.002551684719106055,0.9956803253779938,1.0043384151638894,0.9913793103448276,1.0
humans_shirts_room_occ_1_B_1,185,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,186,0.5,0.0025627549867848895,1.0043384151638894,1.0043384151638894,1.008695652173913,1.0
humans_shirts_room_occ_1_B_1,187,0.5,0.002551684719106055,0.9956803253779938,1.0043384151638894,0.9913793103448276,1.0
humans_shirts_room_occ_1_B_1,188,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,189,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,190,0.5,0.0025627549867848895,0.9956426807977282,1.0043763885240242,0.991304347826087,1.0
humans_shirts_room_occ_1_B_1,191,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,192,0.5,0.0025739705982989404,1.004376388524024,1.004376388524024,1.0087719298245614,1.0
humans_shirts_room_occ_1_B_1,193,0.5,0.0025627549867848895,0.9956426807977282,1.0043763885240242,0.991304347826087,1.0
humans_shirts_room_occ_1_B_1,194,0.5,0.0025739705982989404,1.004376388524024,1.004376388524024,1.0087719298245614,1.0
humans_shirts_room_occ_1_B_1,195,0.5,0.0025627549867848895,0.9956426807977282,1.0043763885240242,0.991304347826087,1.0
humans_shirts_room_occ_1_B_1,196,0.7071067811865476,0.003640144129263951,1.0028580560028144,1.0028580560028144,1.0087719298245614,0.9969788519637462
humans_shirts_room_occ_1_B_1,197,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,198,0.5,0.002566635011696727,1.0043384151638894,1.0043384151638894,1.008695652173913,1.0
humans_shirts_room_occ_1_B_1,199,0.5,0.002555547983572748,1.0043010951179792,1.0043010951179792,1.0086206896551724,1.0
humans_shirts_room_occ_1_B_1,200,0.5,0.002544603402301914,0.9957173250742358,1.0043010951179794,0.9914529914529915,1.0
humans_shirts_room_occ_1_B_1,201,0.7071067811865476,0.003614090617663796,1.0027782722630583,1.0027782722630583,1.0086206896551724,0.996969696969697
humans_shirts_room_occ_1_B_1,202,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,203,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,204,0.0,0.0,1.0085107917588274,1.0085107917588274,1.017094017094017,1.0
humans_shirts_room_occ_1_B_1,205,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,206,0.5,0.0025269612059900894,1.0041928905068676,1.0041928905068676,1.0084033613445378,1.0
humans_shirts_room_occ_1_B_1,207,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,208,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,209,0.5,0.002516410173661559,1.0041580220928046,1.0041580220928046,1.0083333333333333,1.0
humans_shirts_room_occ_1_B_1,210,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,211,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,212,0.0,0.0,1.008230591491765,1.008230591491765,1.0165289256198347,1.0
humans_shirts_room_occ_1_B_1,213,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,214,0.5,0.002485532805835655,1.0040568117894588,1.0040568117894588,1.008130081300813,1.0
humans_shirts_room_occ_1_B_1,215,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,216,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,217,0.5,0.002475490207975251,1.0040241611281235,1.0040241611281235,1.0080645161290323,1.0
humans_shirts_room_occ_1_B_1,218,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,219,0.5,0.0024655683636076895,1.0039920318408906,1.0039920318408906,1.008,1.0
humans_shirts_room_occ_1_B_1,220,0.5,0.0024557648720447463,1.0039604115384768,1.0039604115384768,1.007936507936508,1.0
humans_shirts_room_occ_1_B_1,221,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,222,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,223,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,224,0.5,0.002446077398890174,1.0039292882210538,1.0039292882210538,1.0078740157480315,1.0
humans_shirts_room_occ_1_B_1,225,0.5,0.0024365036737045327,0.9984790865722669,1.0015232301288897,1.0,0.9969604863221885
humans_shirts_room_occ_1_B_1,226,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,227,0.5,0.00244021502950947,0.9984744460987447,1.0015278847718296,1.0,0.9969512195121951
humans_shirts_room_occ_1_B_1,228,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,229,0.5,0.002443943396893047,1.0038986502630631,1.0038986502630631,1.0078125,1.0
humans_shirts_room_occ_1_B_1,230,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,231,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,232,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,233,0.5,0.0024344523187202535,1.0038684863987395,1.0038684863987395,1.0077519379844961,1.0
humans_shirts_room_occ_1_B_1,234,0.5,0.002425070964677421,0.9984697772213562,1.0015325679490292,1.0,0.9969418960244648
humans_shirts_room_occ_1_B_1,235,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,236,0.7071067811865476,0.0034348242943398515,1.0022979731566184,1.0022979731566184,1.0076923076923077,0.9969325153374233
humans_shirts_room_occ_1_B_1,237,0.5,0.0024232190583632824,1.0015372799236797,1.0015372799236797,1.0,1.003076923076923
humans_shirts_room_occ_1_B_1,238,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,239,0.7071067811865476,0.0034216891628831418,1.0022687699465789,1.0022687699465789,1.0076335877862594,0.9969325153374233
humans_shirts_room_occ_1_B_1,240,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,241,0.5,0.002414022747926338,1.0037807318213263,1.0037807318213263,1.0075757575757576,1.0
humans_shirts_room_occ_1_B_1,242,0.5,0.002404930351219409,0.9984603532054124,1.0015420209622192,1.0,0.9969230769230769
humans_shirts_room_occ_1_B_1,243,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,244,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,245,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,246,0.5,0.0024086388042336665,1.0015420209622192,1.0015420209622192,1.0,1.0030864197530864
humans_shirts_room_occ_1_B_1,247,0.5,0.002404930351219409,0.9962335082737976,1.0037807318213263,0.9924812030075187,1.0
humans_shirts_room_occ_1_B_1,248,0.5,0.002414022747926338,0.9962049198956219,1.003809537604749,0.9924242424242424,1.0
humans_shirts_room_occ_1_B_1,249,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,250,0.5,0.0024232190583632824,1.0015372799236797,1.0015372799236797,1.0,1.003076923076923
humans_shirts_room_occ_1_B_1,251,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,252,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,253,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,254,0.5,0.0024194996101871906,0.9961758942143403,1.0038387857082967,0.9923664122137404,1.0
humans_shirts_room_occ_1_B_1,255,0.7071067811865476,0.0034348242943398515,0.9976730831962958,1.0023323439740897,0.9923076923076923,1.0030674846625767
humans_shirts_room_occ_1_B_1,256,0.5,0.0024344523187202535,1.0015278847718296,1.0015278847718296,1.0,1.003058103975535
humans_shirts_room_occ_1_B_1,257,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,258,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,259,0.5,0.00243073843048801,1.0015232301288897,1.0015232301288897,1.0,1.0030487804878048
humans_shirts_room_occ_1_B_1,260,0.0,0.0,1.0,1.0,1.0,1.0
humans_shirts_room_occ_1_B_1,261,0.5,0.002427041487769774,0.9883036912035246,1.0118347314702751,0.9767441860465116,1.0
humans_shirts_room_occ_1_B_1,262,1.4142135623730951,0.006945951976090218,0.9920317455237933,1.0080322575483707,0.9841269841269841,1.0
humans_shirts_room_occ_1_B_1,263,1.0,0.004950980415950502,0.9919027007433419,1.0081634007555276,0.9838709677419355,1.0
humans_shirts_room_occ_1_B_1,264,1.5811388300841898,0.007892092013439614,0.98912820584784,1.0109912891856532,0.9754098360655737,1.0030395136778116
humans_shirts_room_occ_1_B_1,265,1.0,0.005046259143869277,0.9915610305527968,1.0085107917588274,0.9831932773109243,1.0
humans_shirts_room_occ_1_B_1,266,0.7071067811865476,0.003598612642396088,0.9885907026224642,1.0115409717563295,0.9743589743589743,1.003030303030303
humans_shirts_room_occ_1_B_1,267,1.0,0.005147941196597881,0.9911892555667041,1.008889063701824,0.9824561403508771,1.0
